VAZEK6,miser,41,7882,0,79,24
58EE2TGR,miser,17,4478,0,63,42
FMJMF,miser,23,4116,0,31,29
RCC2A4,miser,46,7840,0,21,33
BU8HEI,miser,7,2484,0,31,13
KH0Y5Q3,miser,34,9224,0,69,37
0WBFD,miser,42,1906,0,73,21
CUC70O3,miser,9,4285,0,54,13
U9U0A,miser,22,9920,0,72,17
1VHWV6JMJ,miser,47,5007,0,69,39
3I8GVTC0,miser,22,4778,0,66,33
VE4V5C,miser,46,4036,0,27,11
4FPM2ZY9,miser,13,4438,0,40,40
F3QA23,miser,45,8172,0,32,16
7942MF8T3,miser,27,6475,0,52,6
NEOTO78,miser,9,6562,0,35,8
S0CWH88N,miser,11,5572,0,35,6
649AP,miser,40,7096,0,27,29
OINTOD5MM,miser,22,3741,0,77,28
8S8UW,miser,18,5846,0,66,43
NB64MOPM,generous,29,6852,0,53,30
9E6Y8JS,generous,11,8763,0,31,36
S4XBAOU,generous,25,6984,0,76,40
9C7V7ZFV4,generous,33,2915,0,33,19
103B0,generous,30,2601,0,71,36
40MQBW,generous,45,2704,0,74,37
26IP66F9M,generous,49,3690,0,30,50
HDB08KO,generous,42,4747,0,35,7
USV07M,generous,7,7462,0,62,44
0H5RC9JM,generous,16,6178,0,79,7
8JW44F1,generous,26,3025,0,54,15
2EOMX,generous,18,3580,0,63,50
E0BCEG,generous,33,3836,0,28,15
FB75YAZ,generous,33,5195,0,28,15
S3QES,generous,14,9055,0,26,19
U74JMQ,generous,45,7383,0,55,7
S2YUKL4JZ,generous,5,8414,0,76,32
4KY54B2H,generous,23,3413,0,72,33
6LN40KCE,generous,12,3482,0,25,7
42VCFMG,generous,38,6041,0,27,19
9JTAKR4,geeky,50,6650,0,62,11
UFHBHCI,geeky,22,8260,0,57,43
0JABQ,geeky,37,9455,0,27,37
I9CO25BJV,geeky,11,2622,0,59,18
I2TN6YQ,geeky,37,2269,0,63,39
KARM3,geeky,18,9069,0,63,50
M3CQ19H4,geeky,5,6134,0,55,13
HIRLWV0JS,geeky,34,6357,0,74,8
XEJQB0I,geeky,18,6019,0,77,14
EFVJ69,geeky,47,8106,0,64,32
TN6H94PEL,geeky,5,8929,0,46,24
I60YV41KM,geeky,25,2374,0,74,33
1VXWJKRJ3,geeky,30,1448,0,38,39
TX6MHCAAT,geeky,35,5345,0,47,12
91SWLS9FT,geeky,42,9914,0,76,5
15NYHOJ,geeky,38,4432,0,68,27
FT4DMP,geeky,12,3377,0,79,16
SLU57ADK,geeky,8,1081,0,61,15
O6AQ6T8O,geeky,17,2127,0,32,39
OFT0K,geeky,50,9122,0,45,21
